SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
103124,0,Cash loans,F,N,Y,0,90000,566055,16681.5,472500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007120000000000001,-22240,365243,-6950,-4756,null,1,0,0,1,0,0,null,1,2,2,MONDAY,9,0,0,0,0,0,0,XNA,null,0.4397394192328389,0.5100895276257282,0.1577,0.2117,0.9896,null,null,0,0.4138,0.1667,null,0.1954,null,0.1627,null,0,0.1607,0.2197,0.9896,null,null,0,0.4138,0.1667,null,0.1999,null,0.1695,null,0,0.1593,0.2117,0.9896,null,null,0,0.4138,0.1667,null,0.1988,null,0.1656,null,0,null,block of flats,0.128,Monolithic,No,0,0,0,0,-496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
103125,0,Revolving loans,F,N,Y,0,270000,337500,16875,337500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-23287,365243,-4797,-5594,null,1,0,0,1,0,0,null,1,1,1,THURSDAY,13,0,0,0,0,0,0,XNA,null,0.6274486519848577,0.6658549219640212,0.1619,0.1386,0.9871,0.7824,0.0085,0.2264,0.1724,0.4721,0.3542,0.0661,0.1227,0.1275,0.0058,0.0487,0.1261,0.022,0.9926,0.6864,0,0.2417,0.1034,0.625,0.2083,0.0332,0.1093,0,0.0039,0.0102,0.1822,0.1077,0.9925,0.7853,0.0086,0.24,0.1034,0.625,0.3542,0.0482,0.1248,0.1886,0.0058,0.0295,reg oper account,block of flats,0.1691,"Stone, brick",No,0,0,0,0,-1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
103126,0,Cash loans,F,N,Y,0,90000,225000,22383,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21446,365243,-13024,-4653,null,1,0,0,1,0,0,null,2,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,null,0.5583346757550484,0.5567274263630174,0.0124,null,0.9722,null,null,0,0.069,0.0417,null,null,null,0.0103,null,0,0.0126,null,0.9722,null,null,0,0.069,0.0417,null,null,null,0.0108,null,0,0.0125,null,0.9722,null,null,0,0.069,0.0417,null,null,null,0.0105,null,0,null,block of flats,0.0115,Wooden,Yes,0,0,0,0,-308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103127,0,Cash loans,F,N,N,0,135000,479700,49284,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042,-20981,-11653,-20981,-4504,null,1,1,1,1,0,0,Core staff,2,3,3,SATURDAY,13,0,0,0,0,0,0,School,0.8420969924287118,0.645238293816331,0.4956658291397297,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103128,0,Cash loans,F,N,Y,0,315000,206271,20092.5,193500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010556,-22707,365243,-12276,-4637,null,1,0,0,1,0,0,null,2,3,3,SATURDAY,15,0,0,0,0,0,0,XNA,null,0.12929624767160974,0.4170996682522097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0,2,0,-3261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
103129,0,Cash loans,F,N,N,0,292500,673875,18531,562500,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.032561,-17931,-255,-548,-1293,null,1,1,0,1,1,0,null,1,1,1,MONDAY,15,0,0,0,0,0,0,Transport: type 4,0.6003259171630213,0.509103258657017,0.3842068130556564,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103130,0,Cash loans,F,N,Y,0,112500,571446,16839,477000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-23123,-2965,-8009,-4042,null,1,1,0,1,0,0,Security staff,2,2,2,SATURDAY,12,0,0,0,0,0,0,Other,null,0.7675726494695086,null,0.1485,0.102,0.9896,0.8572,0.0741,0.16,0.1379,0.3333,0.375,0.0952,0.121,0.1689,0,0.0086,0.1513,0.1058,0.9896,0.8628,0.0748,0.1611,0.1379,0.3333,0.375,0.0974,0.1322,0.17600000000000002,0,0.0091,0.1499,0.102,0.9896,0.8591,0.0746,0.16,0.1379,0.3333,0.375,0.0969,0.1231,0.1719,0,0.0088,not specified,block of flats,0.1752,Panel,No,3,1,3,1,-2203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
103131,0,Cash loans,F,N,Y,2,112500,675000,36747,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-12453,-1927,-2661,-4249,null,1,1,0,1,0,0,Cooking staff,4,2,2,THURSDAY,12,0,0,0,1,1,0,Kindergarten,null,0.6947926868790016,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,3,0,-297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103133,1,Cash loans,M,Y,N,1,157500,274500,16807.5,274500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010966,-16314,-1239,-795,-4387,22,1,1,0,1,0,0,Drivers,2,2,2,MONDAY,11,0,0,0,0,0,0,Other,null,0.4499998579688382,0.2707073872651806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103134,1,Revolving loans,M,N,Y,0,112500,337500,16875,337500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-12062,-3750,-1785,-1783,null,1,1,0,1,0,0,null,2,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,null,0.010290339586338614,0.722392890081304,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103135,0,Cash loans,M,N,N,0,112500,900000,38263.5,900000,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-19041,-4414,-11228,-1829,null,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 2,null,0.5991153991557476,0.881026574983999,0.1856,null,0.9846,null,null,0.08,0.069,0.3333,null,0.0893,null,0.1278,null,0.0025,0.1891,null,0.9846,null,null,0.0806,0.069,0.3333,null,0.0913,null,0.1331,null,0.0027,0.1874,null,0.9846,null,null,0.08,0.069,0.3333,null,0.0908,null,0.13,null,0.0026,null,block of flats,0.101,Panel,No,0,0,0,0,-1778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103136,0,Cash loans,M,Y,Y,0,157500,652500,27558,652500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-15767,-2130,-5130,-4289,16,1,1,0,1,0,0,null,2,2,2,TUESDAY,8,0,0,0,0,1,1,Self-employed,0.2773484356331547,0.3527604600220212,0.3001077565791181,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103137,0,Cash loans,F,N,Y,0,225000,1546020,45333,1350000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-23305,-2521,-11251,-4211,null,1,1,0,1,0,0,Accountants,2,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,null,0.6572665622416514,0.7136313997323308,0.068,null,0.9836,null,null,0,0.1724,0.1667,null,null,null,0.044,null,0.0999,0.0693,null,0.9836,null,null,0,0.1724,0.1667,null,null,null,0.0459,null,0.1058,0.0687,null,0.9836,null,null,0,0.1724,0.1667,null,null,null,0.0448,null,0.102,null,block of flats,0.0564,"Stone, brick",No,0,0,0,0,-1459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103138,0,Cash loans,M,Y,Y,3,112500,66222,7987.5,58500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10273,-2775,-95,-2823,18,1,1,0,1,0,0,Low-skill Laborers,5,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,null,0.1688422245754732,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
103139,0,Cash loans,M,Y,Y,2,135000,224136,17707.5,198000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-10415,-913,-2254,-2328,10,1,1,0,1,0,0,Sales staff,4,2,2,MONDAY,14,0,0,0,1,1,0,Business Entity Type 3,0.3924905990405423,0.5702323288952821,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
103140,0,Cash loans,F,Y,Y,1,135000,942300,30528,675000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-19793,-1500,-9880,-3322,4,1,1,0,1,0,0,Accountants,2,2,2,SATURDAY,12,0,0,0,0,0,0,Other,0.4146546055168839,0.3542247319929012,0.8347841592331774,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0,2,0,-1064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103141,0,Cash loans,F,N,N,0,180000,1288350,37669.5,1125000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.008019,-23585,-4854,-1105,-4468,null,1,1,0,1,1,0,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Trade: type 7,0.8397379251801561,0.5654779057929841,0.746300213050371,0.1278,0.1603,0.9876,0.83,0.0031,0,0.2759,0.1667,0.2083,0.0884,0.1009,0.1148,0.0154,0.0318,0.1303,0.1663,0.9876,0.8367,0.0031,0,0.2759,0.1667,0.2083,0.0904,0.1102,0.1196,0.0156,0.0337,0.1291,0.1603,0.9876,0.8323,0.0031,0,0.2759,0.1667,0.2083,0.0899,0.1026,0.1169,0.0155,0.0325,reg oper account,block of flats,0.0968,"Stone, brick",No,0,0,0,0,-877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103142,0,Cash loans,F,N,Y,0,112500,855000,30420,855000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006670999999999999,-17773,-1899,-1619,-1302,null,1,1,1,1,1,0,Core staff,2,2,2,FRIDAY,16,0,0,0,0,0,0,Services,0.7361525802425405,0.6771980864435249,0.2940831009471255,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103143,0,Cash loans,M,Y,Y,0,418500,298512,31801.5,270000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010643000000000001,-10208,-2769,-2502,-2516,9,1,1,0,1,0,0,null,1,2,2,FRIDAY,11,0,0,0,1,1,0,Self-employed,0.2110489758744304,0.4399387659612249,0.4048783643353997,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
103148,1,Cash loans,M,Y,Y,0,180000,592560,31153.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-22542,-740,-12001,-3698,17,1,1,0,1,0,0,Security staff,2,2,2,MONDAY,9,0,0,0,0,0,0,Housing,null,0.17014429641071435,0.2340151665320674,null,null,0.9737,null,null,null,null,null,null,null,null,0.002,null,null,null,null,0.9737,null,null,null,null,null,null,null,null,0.0021,null,null,null,null,0.9737,null,null,null,null,null,null,null,null,0.002,null,null,null,block of flats,0.0016,null,Yes,1,1,1,1,-355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103149,0,Cash loans,F,Y,Y,1,157500,418500,20484,418500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392000000000002,-13807,-729,-3808,-4218,2,1,1,0,1,1,0,Sales staff,2,2,2,FRIDAY,17,0,0,0,0,0,0,Self-employed,null,0.6339171961042818,0.3572932680336494,0.4948,0.0683,0.9891,0.966,0.0132,0.54,0.4655,0.3542,0.0417,0.4362,0.0925,0.5631,0,0,0.1155,0.0709,0.9806,0.9673,0.0133,0.1208,0.1034,0.3333,0.0417,0.1383,0.101,0.1393,0,0,0.4996,0.0683,0.9891,0.9665,0.0133,0.54,0.4655,0.3542,0.0417,0.4438,0.0941,0.5732,0,0,reg oper account,block of flats,0.8943,Panel,No,0,0,0,0,-675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103150,0,Cash loans,F,N,Y,0,112500,247500,25488,247500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028663,-21933,365243,-6044,-4867,null,1,0,0,1,0,0,null,2,2,2,MONDAY,10,0,0,0,0,0,0,XNA,0.9045226107008532,0.16591967098403526,0.5902333386185574,0.1237,0.0923,0.9776,0.6940000000000001,0.013,0,0.2069,0.1667,0.2083,0.0988,0.0992,0.1147,0.0077,0.0584,0.1261,0.0958,0.9777,0.706,0.0131,0,0.2069,0.1667,0.2083,0.1011,0.1084,0.1195,0.0078,0.0619,0.1249,0.0923,0.9776,0.6981,0.0131,0,0.2069,0.1667,0.2083,0.1006,0.1009,0.1167,0.0078,0.0597,org spec account,block of flats,0.1029,Panel,No,0,0,0,0,-645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
103151,0,Cash loans,M,Y,N,2,202500,1037128.5,56961,927000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.018801,-17802,-7318,-8134,-1337,12,1,1,0,1,0,1,Laborers,4,2,2,TUESDAY,14,0,0,0,0,0,0,Security Ministries,0.566647118956312,0.4794470101998216,0.6801388218428291,0.0186,null,0.9712,null,null,null,0.069,0.0417,null,null,null,0.0139,null,null,0.0189,null,0.9712,null,null,null,0.069,0.0417,null,null,null,0.0145,null,null,0.0187,null,0.9712,null,null,null,0.069,0.0417,null,null,null,0.0142,null,null,null,block of flats,0.0135,Block,No,0,0,0,0,-3028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103152,0,Cash loans,M,N,N,0,180000,1507500,41584.5,1507500,Unaccompanied,Working,Academic degree,Civil marriage,House / apartment,0.028663,-16472,-2800,-8116,-6,null,1,1,0,1,0,1,null,2,2,2,WEDNESDAY,18,0,0,0,0,0,0,Culture,0.563510125974424,0.2858978721410488,0.3996756156233169,0.0804,0.004,0.9732,null,null,0,0.1379,0.1667,null,0,null,0.0609,null,0.0061,0.0819,0.0041,0.9732,null,null,0,0.1379,0.1667,null,0,null,0.0635,null,0.0064,0.0812,0.004,0.9732,null,null,0,0.1379,0.1667,null,0,null,0.062,null,0.0062,null,block of flats,0.0638,"Stone, brick",No,1,0,1,0,-356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
103153,0,Cash loans,F,N,Y,0,157500,1096020,48406.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,-17791,-5072,-8632,-1341,null,1,1,0,1,0,0,null,2,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.7619750860817601,0.6433238364635772,0.6769925032909132,0.1763,0.1844,0.9826,null,null,0,0.4138,0.1667,null,0.0977,null,0.1591,null,0.0541,0.1796,0.1913,0.9826,null,null,0,0.4138,0.1667,null,0.0999,null,0.1658,null,0.0573,0.17800000000000002,0.1844,0.9826,null,null,0,0.4138,0.1667,null,0.0994,null,0.162,null,0.0552,null,block of flats,0.1848,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103154,0,Revolving loans,F,N,Y,2,121500,337500,16875,337500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-12101,-875,-2091,-2994,null,1,1,0,1,0,0,Core staff,4,1,1,SUNDAY,14,0,0,0,0,0,0,Kindergarten,0.7215154720787057,0.6708657867483543,0.6296742509538716,0.132,0.0014,0.9781,null,null,0.16,0.1379,0.3333,null,null,null,0.1098,null,0.098,0.1345,0.0014,0.9782,null,null,0.1611,0.1379,0.3333,null,null,null,0.1144,null,0.1037,0.1332,0.0014,0.9781,null,null,0.16,0.1379,0.3333,null,null,null,0.1118,null,0.1,null,null,0.1077,null,No,null,null,null,null,-569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103155,0,Cash loans,F,N,Y,0,76500,508495.5,20164.5,454500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-17687,-10647,-7550,-1238,null,1,1,1,1,1,0,null,2,2,2,TUESDAY,12,0,0,0,0,0,0,Kindergarten,null,0.4326246739052385,0.5814837058057234,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5,0,5,0,-586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
103156,0,Cash loans,F,Y,N,0,67500,157500,11331,157500,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.019101,-19850,-683,-12819,-3388,14,1,1,1,1,1,0,null,2,2,2,MONDAY,11,0,0,0,0,0,0,Other,null,0.028807912676866488,0.8106180215523969,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103157,0,Revolving loans,M,Y,Y,1,180000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-16642,-6387,-697,-188,11,1,1,1,1,0,0,Managers,3,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.450463491453761,0.6468634351120908,0.7503751495159068,0.0577,0.0705,0.9776,0.6940000000000001,0.03,0,0.1379,0.1667,0.2083,0.0661,0.0437,0.055,0.0154,0.0546,0.0588,0.0732,0.9777,0.706,0.0303,0,0.1379,0.1667,0.2083,0.0676,0.0478,0.0573,0.0156,0.0578,0.0583,0.0705,0.9776,0.6981,0.0302,0,0.1379,0.1667,0.2083,0.0672,0.0445,0.056,0.0155,0.0557,null,block of flats,0.0715,"Stone, brick",No,0,0,0,0,-808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103159,1,Cash loans,F,Y,Y,1,103500,1467612,59904,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-16624,-6050,-3757,-184,10,1,1,0,1,0,0,Accountants,3,3,3,WEDNESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.7092530117879833,0.5102290177776901,0.2250868621163805,0.0412,0.0636,null,null,null,0,0.1379,0.1667,null,0,null,0.0312,null,0.0267,0.042,0.066,null,null,null,0,0.1379,0.1667,null,0,null,0.0325,null,0.0283,0.0416,0.0636,null,null,null,0,0.1379,0.1667,null,0,null,0.0318,null,0.0273,null,block of flats,0.0304,null,No,2,0,2,0,-474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103160,0,Cash loans,F,N,Y,1,121500,1066320,38430,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14484,-3004,-8589,-4748,null,1,1,0,1,0,0,Core staff,3,2,2,FRIDAY,16,0,0,0,0,0,0,Industry: type 7,0.6850818023723578,0.8020889144550083,0.42589289800515295,0.0711,0.0841,0.9781,0.7008,0.0088,0,0.1379,0.1667,0.2083,0.1163,0.0576,0.0632,0.0019,0.0325,0.0714,0.0866,0.9762,0.6864,0.0087,0,0.1379,0.1667,0.2083,0.0752,0.0615,0.0626,0,0,0.0718,0.0841,0.9781,0.7048,0.0088,0,0.1379,0.1667,0.2083,0.1183,0.0586,0.0643,0.0019,0.0332,reg oper account,block of flats,0.0569,"Stone, brick",No,1,0,1,0,-1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103161,0,Cash loans,M,N,Y,0,337500,755190,36328.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-18562,-1220,-2005,-2096,null,1,1,1,1,0,0,Laborers,2,2,2,MONDAY,16,0,1,1,0,1,1,Business Entity Type 3,null,0.5661870259499292,0.7136313997323308,0.0881,null,0.9965,null,null,0.12,0.1207,0.3333,null,0.0013,null,0.0881,null,0.054000000000000006,0.0756,null,0.9965,null,null,0.0403,0.069,0.3333,null,0.0014,null,0.0749,null,0.0572,0.08900000000000001,null,0.9965,null,null,0.12,0.1207,0.3333,null,0.0014,null,0.0897,null,0.0551,null,block of flats,0.0707,Panel,No,5,0,5,0,-1896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103162,0,Cash loans,F,N,N,0,247675.5,1575000,41679,1575000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020713,-14387,-271,-3040,-4231,null,1,1,1,1,0,0,Accountants,2,3,2,THURSDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.5798631110173417,0.6167303376302105,0.5513812618027899,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
